0,0.14739367208329332,0.404589206440233
1,0.1077428408125034,0.33735112235154885
2,0.10810341520605599,0.325367702678759
3,0.10784097346533014,0.3450734398450542
4,0.09863295586657621,0.3366759031398168
5,0.09941548635576256,0.34471287259442845
6,0.09026325387946005,0.3241091126278615
7,0.09076568437469953,0.32561316981170146
8,0.09210188798813465,0.3306198977180164
9,0.09362724153446651,0.33624416757685754
10,0.09533201707147554,0.3413264027669399
11,0.0954179875968296,0.34093148150023356
12,0.092631348004303,0.33678099141164164
13,0.09273982194375383,0.33778550492280146
14,0.09343570141836037,0.3392989629064818
15,0.09496923580574787,0.3427396997456893
16,0.09393696362504317,0.34029477713388084
17,0.09545642522931645,0.3430258428473981
18,0.09699890305833242,0.34655424310904864
19,0.09564100975490719,0.34413714675744794
20,0.09642993572179358,0.34645877997060764
21,0.09756011188445529,0.34855052736550185
22,0.09809281983725923,0.3494427347781968
23,0.09917175780186194,0.3515176658935246
24,0.09950934905272972,0.3519432925071694
25,0.09949986320118867,0.35188060287265427
26,0.09828726945155294,0.3498995914995516
27,0.09894652850101768,0.3511023154848394
28,0.0991319779107418,0.3524500427234609
29,0.10011730607018461,0.3539280640315935
30,0.09894746997654766,0.3521271176892943
31,0.09935284817006024,0.35261133879905265
32,0.0997813164508568,0.35343930212814495
33,0.10072918073576766,0.35486380383942023
34,0.10149891306988991,0.3559212834842272
35,0.10015967111479802,0.35373408215324287
36,0.1006113882996555,0.354261458373552
37,0.10104397964527537,0.3557907649228603
38,0.10169317621008299,0.3566575553748894
39,0.10227781720862361,0.3575371975479507
40,0.10292306991283856,0.3583911004105153
41,0.10358326803298476,0.3591343169625824
42,0.10251669934317559,0.35742173319143455
43,0.10290532746399791,0.3582501472108703
44,0.1035977547292985,0.3590759817512453
45,0.10414082129252758,0.35981288711512854
46,0.10471096345619957,0.36056296977404695
47,0.10505101731098287,0.3612367094281585
48,0.10560262524228749,0.3621145235649561
49,0.10535348488442492,0.3617966596644507
50,0.10535297022147483,0.3619925281128929
51,0.10523024093363349,0.361960625911336
52,0.10538790334063916,0.36202460363484934
53,0.10464900606564762,0.3610148384213191
54,0.10509162578996369,0.36167915880084844
55,0.1054315288996278,0.36266401615915556
